Product,ProductId,SkuId,SkuTitle,Segment,Currency,ListPrice,Msrp,Effective Date,Regions
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0003,Skype for Business Server Plus 2019 Device CAL,Commercial,USD,117.30,138,17/03/2021,TT
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0003,Skype for Business Server Plus 2019 Device CAL,Commercial,USD,102.00,120,17/03/2021,TZ
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0003,Skype for Business Server Plus 2019 Device CAL,Commercial,USD,102.00,120,17/03/2021,UA
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0003,Skype for Business Server Plus 2019 Device CAL,Commercial,USD,102.00,120,17/03/2021,UG
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0003,Skype for Business Server Plus 2019 Device CAL,Commercial,USD,102.00,120,17/03/2021,UM
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0003,Skype for Business Server Plus 2019 Device CAL,Commercial,USD,102.00,120,17/03/2021,US
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0003,Skype for Business Server Plus 2019 Device CAL,Commercial,USD,117.30,138,17/03/2021,UY
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0003,Skype for Business Server Plus 2019 Device CAL,Commercial,USD,102.00,120,17/03/2021,UZ
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0003,Skype for Business Server Plus 2019 Device CAL,Commercial,USD,102.00,120,17/03/2021,VC
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0003,Skype for Business Server Plus 2019 Device CAL,Commercial,USD,117.30,138,17/03/2021,VE
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0003,Skype for Business Server Plus 2019 Device CAL,Commercial,USD,102.00,120,17/03/2021,VG
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0003,Skype for Business Server Plus 2019 Device CAL,Commercial,USD,102.00,120,17/03/2021,VI
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0003,Skype for Business Server Plus 2019 Device CAL,Commercial,USD,102.00,120,17/03/2021,VN
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0003,Skype for Business Server Plus 2019 Device CAL,Commercial,USD,102.00,120,17/03/2021,YE
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0003,Skype for Business Server Plus 2019 Device CAL,Commercial,USD,102.00,120,17/03/2021,YT
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0003,Skype for Business Server Plus 2019 Device CAL,Commercial,USD,102.00,120,17/03/2021,ZA
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0003,Skype for Business Server Plus 2019 Device CAL,Commercial,USD,102.00,120,17/03/2021,ZM
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0003,Skype for Business Server Plus 2019 Device CAL,Commercial,USD,102.00,120,17/03/2021,ZW
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,131.75,155,17/03/2021,AE
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,111.35,131,17/03/2021,AF
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,131.75,155,17/03/2021,AG
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,131.75,155,17/03/2021,AI
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,131.75,155,17/03/2021,AL
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,131.75,155,17/03/2021,AM
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,131.75,155,17/03/2021,AO
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,131.75,155,17/03/2021,AQ
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,151.30,178,17/03/2021,AR
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,131.75,155,17/03/2021,AW
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,131.75,155,17/03/2021,AZ
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,131.75,155,17/03/2021,BA
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,151.30,178,17/03/2021,BB
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,131.75,155,17/03/2021,BD
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,131.75,155,17/03/2021,BF
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,131.75,155,17/03/2021,BH
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,131.75,155,17/03/2021,BI
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,131.75,155,17/03/2021,BJ
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,131.75,155,17/03/2021,BL
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,151.30,178,17/03/2021,BM
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,131.75,155,17/03/2021,BN
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,131.75,155,17/03/2021,BO
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,131.75,155,17/03/2021,BQ
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,151.30,178,17/03/2021,BR
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,151.30,178,17/03/2021,BS
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,131.75,155,17/03/2021,BT
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,131.75,155,17/03/2021,BW
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,131.75,155,17/03/2021,BY
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,151.30,178,17/03/2021,BZ
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,131.75,155,17/03/2021,CD
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,131.75,155,17/03/2021,CF
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,131.75,155,17/03/2021,CG
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,131.75,155,17/03/2021,CI
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,151.30,178,17/03/2021,CL
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,131.75,155,17/03/2021,CM
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,151.30,178,17/03/2021,CO
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,131.75,155,17/03/2021,CR
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,131.75,155,17/03/2021,CV
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,131.75,155,17/03/2021,CW
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,131.75,155,17/03/2021,DJ
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,131.75,155,17/03/2021,DM
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,131.75,155,17/03/2021,DO
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,131.75,155,17/03/2021,DZ
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,131.75,155,17/03/2021,EC
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,131.75,155,17/03/2021,EG
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,131.75,155,17/03/2021,ER
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,131.75,155,17/03/2021,ET
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,131.75,155,17/03/2021,FK
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,131.75,155,17/03/2021,GA
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,131.75,155,17/03/2021,GD
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,131.75,155,17/03/2021,GE
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,131.75,155,17/03/2021,GF
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,131.75,155,17/03/2021,GH
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,131.75,155,17/03/2021,GM
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,131.75,155,17/03/2021,GN
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,131.75,155,17/03/2021,GP
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,131.75,155,17/03/2021,GQ
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,131.75,155,17/03/2021,GS
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,131.75,155,17/03/2021,GT
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,131.75,155,17/03/2021,GW
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,131.75,155,17/03/2021,GY
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,131.75,155,17/03/2021,HK
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,131.75,155,17/03/2021,HN
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,131.75,155,17/03/2021,HT
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,131.75,155,17/03/2021,ID
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,131.75,155,17/03/2021,IL
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,131.75,155,17/03/2021,IO
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,131.75,155,17/03/2021,IQ
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,151.30,178,17/03/2021,JM
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,131.75,155,17/03/2021,JO
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,131.75,155,17/03/2021,KE
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,131.75,155,17/03/2021,KG
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,131.75,155,17/03/2021,KH
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,131.75,155,17/03/2021,KM
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,151.30,178,17/03/2021,KN
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,131.75,155,17/03/2021,KW
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,151.30,178,17/03/2021,KY
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,131.75,155,17/03/2021,KZ
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,131.75,155,17/03/2021,LA
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,131.75,155,17/03/2021,LB
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,131.75,155,17/03/2021,LC
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,146.20,172,17/03/2021,LK
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,131.75,155,17/03/2021,LR
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,131.75,155,17/03/2021,LS
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,131.75,155,17/03/2021,LY
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,131.75,155,17/03/2021,MA
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,131.75,155,17/03/2021,MD
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,131.75,155,17/03/2021,ME
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,131.75,155,17/03/2021,MF
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,131.75,155,17/03/2021,MG
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,131.75,155,17/03/2021,MK
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,131.75,155,17/03/2021,ML
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,131.75,155,17/03/2021,MM
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,131.75,155,17/03/2021,MN
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,131.75,155,17/03/2021,MO
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,131.75,155,17/03/2021,MQ
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,131.75,155,17/03/2021,MR
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,131.75,155,17/03/2021,MS
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,131.75,155,17/03/2021,MU
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,131.75,155,17/03/2021,MV
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,131.75,155,17/03/2021,MW
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,151.30,178,17/03/2021,MX
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,131.75,155,17/03/2021,MY
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,131.75,155,17/03/2021,MZ
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,131.75,155,17/03/2021,NA
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,131.75,155,17/03/2021,NC
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,131.75,155,17/03/2021,NE
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,131.75,155,17/03/2021,NG
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,131.75,155,17/03/2021,NI
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,131.75,155,17/03/2021,NP
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,131.75,155,17/03/2021,OM
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,131.75,155,17/03/2021,PA
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,151.30,178,17/03/2021,PE
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,131.75,155,17/03/2021,PF
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,131.75,155,17/03/2021,PH
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,111.35,131,17/03/2021,PK
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,151.30,178,17/03/2021,PR
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,131.75,155,17/03/2021,PS
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,131.75,155,17/03/2021,PY
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,131.75,155,17/03/2021,QA
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,131.75,155,17/03/2021,RE
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,131.75,155,17/03/2021,RS
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,131.75,155,17/03/2021,RW
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,131.75,155,17/03/2021,SA
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,131.75,155,17/03/2021,SC
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,131.75,155,17/03/2021,SG
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,131.75,155,17/03/2021,SH
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,131.75,155,17/03/2021,SL
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,131.75,155,17/03/2021,SN
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,131.75,155,17/03/2021,SO
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,131.75,155,17/03/2021,SR
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,131.75,155,17/03/2021,SS
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,131.75,155,17/03/2021,ST
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,131.75,155,17/03/2021,SV
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,131.75,155,17/03/2021,SX
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,131.75,155,17/03/2021,SZ
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,131.75,155,17/03/2021,TC
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,131.75,155,17/03/2021,TD
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,131.75,155,17/03/2021,TG
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,131.75,155,17/03/2021,TH
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,131.75,155,17/03/2021,TJ
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,131.75,155,17/03/2021,TL
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,131.75,155,17/03/2021,TM
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,131.75,155,17/03/2021,TN
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,131.75,155,17/03/2021,TR
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,151.30,178,17/03/2021,TT
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,131.75,155,17/03/2021,TZ
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,131.75,155,17/03/2021,UA
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,131.75,155,17/03/2021,UG
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,131.75,155,17/03/2021,UM
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,131.75,155,17/03/2021,US
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,151.30,178,17/03/2021,UY
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,131.75,155,17/03/2021,UZ
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,131.75,155,17/03/2021,VC
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,151.30,178,17/03/2021,VE
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,131.75,155,17/03/2021,VG
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,131.75,155,17/03/2021,VI
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,131.75,155,17/03/2021,VN
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,131.75,155,17/03/2021,YE
Skype for Business Server Plus CAL 2019,DG7GMGF0F4LN,0002,Skype for Business Server Plus 2019 User CAL,Commercial,USD,131.75,155,17/03/2021,YT
